gene_id	seqlen
AT3G11010.4	924
AT3G11010.5	870
AT3G11010.6	861
AT3G11020.1	330
AT3G11030.1	451
AT3G11040.1	679
AT3G11040.2	716
AT3G11040.3	738
AT3G11050.1	253
AT3G11060.1	213
AT3G11070.1	520
AT3G11080.1	943
AT3G11080.2	943
AT3G11090.1	165
AT3G11100.1	249
AT3G11110.1	158
AT3G11120.1	25
AT3G11130.1	1705
AT3G11150.1	371
AT3G11150.2	323
AT3G11160.1	145
AT3G11165.1	151
AT3G11165.2	136
AT3G11170.1	446
AT3G11180.1	400
AT3G11180.2	403
AT3G11200.1	246
AT3G11200.2	233
AT3G11210.1	256
AT3G11220.1	355
AT3G11220.2	271
AT3G11230.1	129
AT3G11230.2	162
AT3G11230.3	139
AT3G11230.4	106
AT3G11240.1	605
AT3G11240.2	446
AT3G11240.3	562
AT3G11240.4	446
AT3G11240.5	446
AT3G11250.1	323
AT3G11260.1	182
AT3G11270.1	310
AT3G11270.2	307
AT3G11280.1	263
AT3G11280.2	263
AT3G11290.1	460
AT3G11290.2	460
AT3G11300.1	208
AT3G11310.1	539
AT3G11320.1	308
AT3G11325.1	390
AT3G11325.2	393
AT3G11330.1	499
AT3G11340.1	447
AT3G11350.1	359
AT3G11370.1	589
AT3G11380.1	541
AT3G11385.1	766
AT3G11390.1	710
AT3G11397.1	209
AT3G11400.1	294
AT3G11400.2	321
AT3G11402.1	708
AT3G11405.1	154
AT3G11410.1	399
AT3G11420.1	505
AT3G11430.1	502
AT3G11440.1	553
AT3G11440.2	468
AT3G11440.3	553
AT3G11440.4	553
AT3G11450.1	647
AT3G11460.1	623
AT3G11470.1	300
AT3G11470.2	243
AT3G11470.3	231
AT3G11470.4	279
AT3G11470.5	243
AT3G11470.6	243
AT3G11470.7	210
AT3G11470.8	236
AT3G11470.9	215
AT3G11480.1	379
AT3G11490.1	435
AT3G11500.1	79
AT3G11500.2	79
AT3G11510.1	150
AT3G11520.1	414
AT3G11520.2	385
AT3G11530.1	113
AT3G11530.2	113
AT3G11530.3	92
AT3G11540.1	914
AT3G11540.2	732
AT3G11550.1	204
AT3G11560.1	619
AT3G11560.2	872
AT3G11560.3	872
AT3G11560.4	872
AT3G11560.5	619
AT3G11570.1	427
AT3G11580.1	267
AT3G11580.2	230
AT3G11580.3	371
AT3G11580.4	230
AT3G11580.5	230
AT3G11590.1	622
AT3G11590.2	460
AT3G11591.1	63
AT3G11600.1	117
AT3G11620.1	312
AT3G11620.2	312
AT3G11620.3	239
AT3G11620.4	239
AT3G11620.5	280
AT3G11620.6	287
AT3G11620.7	287
AT3G11620.8	312
AT3G11620.9	287
AT3G11630.1	266
AT3G11640.1	186
AT3G11640.2	158
AT3G11650.1	240
AT3G11660.1	209
AT3G11670.1	808
AT3G11670.2	639
AT3G11680.1	488
AT3G11680.2	490
AT3G11690.1	252
AT3G11700.1	462
AT3G11710.1	626
AT3G11720.1	542
AT3G11720.2	542
AT3G11720.3	596
AT3G11720.4	449
AT3G11730.1	205
AT3G11740.1	194
AT3G11745.1	90
AT3G11745.2	82
AT3G11750.1	146
AT3G11760.1	702
AT3G11770.1	200
AT3G11773.1	150
AT3G11773.2	200
AT3G11780.1	153
AT3G11780.2	171
AT3G11800.1	246
AT3G11810.1	348
AT3G11820.1	346
AT3G11820.2	315
AT3G11825.1	100
AT3G11830.1	557
AT3G11830.2	555
AT3G11840.1	456
AT3G11850.1	504
AT3G11850.2	504
AT3G11860.1	252
AT3G11870.1	554
AT3G11880.1	443
AT3G11880.2	459
AT3G11880.3	333
AT3G11880.4	312
AT3G11890.1	500
AT3G11890.2	527
AT3G11890.3	527
AT3G11890.4	500
AT3G11890.5	527
AT3G11890.6	500
AT3G11890.7	500
AT3G11900.1	432
AT3G11900.2	432
AT3G11910.1	1115
AT3G11910.2	1114
AT3G11910.3	1115
AT3G11910.4	1114
AT3G11920.1	630
AT3G11930.1	199
AT3G11930.2	200
AT3G11930.3	226
AT3G11930.4	201
AT3G11940.1	207
AT3G11940.2	207
AT3G11945.1	386
AT3G11945.2	393
AT3G11950.1	572
AT3G11950.2	572
AT3G11950.3	572
AT3G11950.4	572
AT3G11950.5	572
AT3G11960.1	1379
AT3G11960.2	1329
AT3G11960.3	1379
AT3G11960.4	1365
AT3G11964.1	1896
AT3G11964.2	1920
AT3G11980.1	616
AT3G11990.1	172
AT3G12000.1	439
AT3G12010.1	682
AT3G12020.1	965
AT3G12020.2	1044
AT3G12020.3	1044
AT3G12020.4	965
AT3G12030.1	196
AT3G12040.1	254
AT3G12040.2	200
AT3G12050.1	360
AT3G12050.2	321
AT3G12060.1	556
AT3G12070.1	317
AT3G12070.2	317
AT3G12070.3	317
AT3G12070.4	233
AT3G12080.1	663
AT3G12080.2	587
AT3G12090.1	282
AT3G12100.1	393
AT3G12100.2	268
AT3G12110.1	377
AT3G12120.1	383
AT3G12120.2	383
AT3G12130.1	248
AT3G12130.2	176
AT3G12140.1	327
AT3G12140.2	327
AT3G12140.3	383
AT3G12145.1	325
AT3G12150.1	363
AT3G12160.1	222
AT3G12170.1	262
AT3G12170.2	298
AT3G12180.1	146
AT3G12190.1	269
AT3G12200.1	571
AT3G12200.2	581
AT3G12200.3	499
AT3G12200.4	505
AT3G12203.1	437
AT3G12203.2	379
AT3G12203.3	416
AT3G12210.1	155
AT3G12210.2	209
AT3G12220.1	435
AT3G12220.2	405
AT3G12220.3	383
AT3G12230.1	435
AT3G12240.1	436
AT3G12250.1	330
AT3G12250.2	330
AT3G12250.3	324
AT3G12250.4	355
AT3G12250.5	303
AT3G12250.6	330
AT3G12250.7	330
AT3G12260.1	133
AT3G12270.1	601
AT3G12280.1	1013
AT3G12280.2	1012
AT3G12290.1	299
AT3G12300.1	190
AT3G12320.1	269
AT3G12320.2	236
AT3G12320.3	269
AT3G12340.1	499
AT3G12340.2	378
AT3G12340.3	378
AT3G12345.1	186
AT3G12350.1	422
AT3G12350.2	292
AT3G12360.1	590
AT3G12360.2	578
AT3G12370.1	171
AT3G12380.1	724
AT3G12380.2	730
AT3G12390.1	203
AT3G12400.1	398
AT3G12400.2	440
AT3G12400.3	396
AT3G12410.1	230
AT3G12420.1	185
AT3G12430.1	238
AT3G12440.1	353
AT3G12460.1	242
AT3G12470.1	220
AT3G12480.1	293
AT3G12490.1	158
AT3G12490.2	234
AT3G12500.1	335
AT3G12510.1	173
AT3G12520.1	677
AT3G12520.2	661
AT3G12520.3	535
AT3G12530.1	210
AT3G12530.2	191
AT3G12530.3	210
AT3G12530.4	149
AT3G12540.1	572
AT3G12540.2	505
AT3G12545.1	169
AT3G12550.1	638
AT3G12550.2	638
AT3G12550.3	580
AT3G12550.4	638
AT3G12550.5	637
AT3G12560.1	619
AT3G12560.2	619
AT3G12570.1	489
AT3G12570.2	489
AT3G12570.3	489
AT3G12570.4	489
AT3G12580.1	650
AT3G12587.1	37
AT3G12590.1	1184
AT3G12590.2	1095
AT3G12600.1	180
AT3G12600.2	171
AT3G12610.1	372
AT3G12620.1	385
AT3G12620.2	385
AT3G12630.1	160
AT3G12640.1	638
AT3G12640.2	662
AT3G12640.3	662
AT3G12640.4	630
AT3G12650.1	238
AT3G12660.1	255
AT3G12670.1	591
AT3G12680.1	524
AT3G12685.1	213
AT3G12690.1	577
AT3G12690.2	577
AT3G12690.3	577
AT3G12700.1	461
AT3G12700.2	263
AT3G12700.3	238
AT3G12710.1	312
AT3G12720.1	307
AT3G12730.1	235
AT3G12730.2	181
AT3G12740.1	350
AT3G12750.1	355
AT3G12760.1	250
AT3G12770.1	694
AT3G12775.1	362
AT3G12780.1	481
AT3G12800.1	298
AT3G12810.1	2055
AT3G12810.2	2051
AT3G12820.1	239
AT3G12820.2	191
AT3G12830.1	132
AT3G12833.1	66
AT3G12835.1	34
AT3G12840.1	179
AT3G12850.1	367
AT3G12860.1	499
AT3G12870.1	206
AT3G12880.1	179
AT3G12890.1	251
AT3G12900.1	357
AT3G12910.1	303
AT3G12915.1	820
AT3G12915.2	788
AT3G12920.1	335
AT3G12930.1	238
AT3G12940.1	474
AT3G12940.2	490
AT3G12940.3	462
AT3G12950.1	558
AT3G12955.1	139
AT3G12960.1	86
AT3G12970.1	381
AT3G12977.1	279
AT3G12977.2	226
AT3G12980.1	1670
AT3G12980.2	1589
AT3G12990.1	307
AT3G12990.2	221
AT3G12990.3	307
AT3G12990.4	287
AT3G13000.1	553
AT3G13000.2	582
AT3G13000.3	582
AT3G13010.1	572
AT3G13020.1	605
AT3G13030.1	544
AT3G13030.2	544
AT3G13030.3	544
AT3G13030.4	544
AT3G13030.5	511
AT3G13040.1	449
AT3G13040.2	449
AT3G13040.3	449
AT3G13050.1	500
AT3G13050.2	500
AT3G13050.3	500
AT3G13050.4	500
AT3G13060.1	551
AT3G13060.2	634
AT3G13060.3	612
AT3G13060.4	624
AT3G13060.5	454
AT3G13060.6	612
AT3G13062.1	403
AT3G13062.2	440
AT3G13062.3	411
AT3G13065.1	687
AT3G13070.1	661
AT3G13075.1	93
AT3G13080.1	1514
AT3G13080.2	1489
AT3G13080.3	1120
AT3G13080.4	1120
AT3G13080.5	1510
AT3G13090.1	1466
AT3G13100.1	1493
AT3G13100.2	1248
AT3G13110.1	391
AT3G13120.1	191
AT3G13120.2	191
AT3G13120.3	191
AT3G13130.1	201
AT3G13140.1	183
AT3G13150.1	551
AT3G13160.1	394
AT3G13170.1	362
AT3G13170.2	265
AT3G13170.3	265
AT3G13175.1	106
AT3G13180.1	523
AT3G13190.1	316
AT3G13190.2	316
AT3G13190.3	316
AT3G13190.4	316
AT3G13200.1	230
AT3G13210.1	657
AT3G13220.1	685
AT3G13222.1	567
AT3G13224.1	231
AT3G13224.2	358
AT3G13224.3	349
AT3G13225.1	771
AT3G13225.2	892
AT3G13225.3	771
AT3G13226.1	382
AT3G13227.1	111
AT3G13228.1	325
AT3G13229.1	289
AT3G13230.1	215
AT3G13230.2	215
AT3G13235.1	414
AT3G13235.2	414
AT3G13235.3	413
AT3G13240.1	48
AT3G13240.2	51
AT3G13275.1	69
AT3G13276.1	38
AT3G13280.1	383
AT3G13290.1	1340
AT3G13300.1	1344
AT3G13300.2	1309
AT3G13300.3	1234
AT3G13310.1	157
AT3G13320.1	441
AT3G13330.1	1811
AT3G13340.1	447
AT3G13340.2	447
AT3G13340.3	447
AT3G13350.1	319
AT3G13360.1	459
AT3G13360.2	518
AT3G13370.1	188
AT3G13380.1	1164
AT3G13390.1	554
AT3G13400.1	551
AT3G13400.2	551
AT3G13403.1	57
AT3G13404.1	21
AT3G13410.1	321
AT3G13420.1	242
AT3G13420.2	242
AT3G13420.3	264
AT3G13420.4	264
AT3G13430.1	315
AT3G13430.2	315
AT3G13430.3	315
AT3G13430.4	315
AT3G13432.1	71
AT3G13433.1	50
AT3G13435.1	71
AT3G13437.1	70
AT3G13437.2	85
AT3G13440.1	278
AT3G13440.2	278
AT3G13440.3	246
AT3G13445.1	200
AT3G13445.2	196
AT3G13450.1	358
AT3G13460.1	667
AT3G13460.2	664
AT3G13460.3	508
AT3G13460.4	666
AT3G13470.1	596
AT3G13480.1	172
AT3G13480.2	172
AT3G13490.1	602
AT3G13500.1	117
AT3G13510.1	419
AT3G13520.1	60
AT3G13530.1	1368
AT3G13540.1	249
AT3G13550.1	182
AT3G13550.2	170
AT3G13560.1	505
AT3G13560.2	505
AT3G13560.3	505
AT3G13560.4	505
AT3G13560.5	505
AT3G13570.1	262
AT3G13580.1	244
AT3G13580.2	244
AT3G13580.3	244
AT3G13580.4	244
AT3G13580.5	244
AT3G13580.6	244
AT3G13580.7	244
AT3G13580.8	244
AT3G13580.9	244
AT3G13590.1	513
AT3G13600.1	605
AT3G13600.2	605
AT3G13610.1	361
AT3G13620.1	478
AT3G13630.1	193
AT3G13630.2	169
AT3G13640.1	603
AT3G13650.1	186
AT3G13660.1	125
AT3G13662.1	173
AT3G13670.1	703
AT3G13672.1	216
AT3G13672.2	243
AT3G13674.1	95
AT3G13677.1	171
AT3G13677.2	76
AT3G13677.3	76
AT3G13680.1	395
AT3G13682.1	746
AT3G13690.1	753
AT3G13690.2	753
AT3G13690.3	753
AT3G13700.1	296
AT3G13700.2	287
AT3G13710.1	188
AT3G13720.1	188
AT3G13730.1	491
AT3G13730.2	464
AT3G13740.1	247
AT3G13740.2	172
AT3G13740.3	267
AT3G13740.4	160
AT3G13740.5	175
AT3G13740.6	197
AT3G13750.1	847
AT3G13760.1	652
AT3G13770.1	628
AT3G13770.2	595
AT3G13772.1	641
AT3G13780.1	309
AT3G13782.1	317
AT3G13782.2	317
AT3G13784.1	569
AT3G13784.2	572
AT3G13784.3	519
AT3G13784.4	572
AT3G13790.1	584
AT3G13790.2	581
AT3G13790.3	514
AT3G13790.4	514
AT3G13790.5	514
AT3G13800.1	361
AT3G13800.2	279
AT3G13800.3	279
AT3G13800.4	361
AT3G13810.1	513
AT3G13810.2	514
AT3G13810.3	500
AT3G13810.4	513
AT3G13810.5	508
AT3G13810.6	494
AT3G13820.1	415
AT3G13830.1	377
AT3G13840.1	510
AT3G13845.1	70
AT3G13845.2	70
AT3G13850.1	268
AT3G13857.1	42
AT3G13860.1	572
AT3G13870.1	802
AT3G13870.2	738
AT3G13880.1	748
AT3G13882.1	147
AT3G13882.2	201
AT3G13890.1	367
AT3G13890.2	358
AT3G13898.1	123
AT3G13900.1	1243
AT3G13900.2	966
AT3G13900.3	1009
AT3G13910.1	102
AT3G13910.2	115
AT3G13920.1	412
AT3G13920.2	415
AT3G13920.3	402
AT3G13920.4	407
AT3G13920.5	419
AT3G13930.1	539
AT3G13940.1	442
AT3G13950.1	207
AT3G13960.1	397
AT3G13970.1	94
AT3G13970.2	67
AT3G13970.3	67
AT3G13970.4	87
AT3G13980.1	357
AT3G13990.1	848
AT3G13990.2	847
AT3G14000.1	374
AT3G14000.2	374
AT3G14010.1	595
AT3G14010.2	595
AT3G14010.3	595
AT3G14010.4	549
AT3G14010.5	603
AT3G14020.1	308
AT3G14020.2	308
AT3G14030.1	200
AT3G14040.1	445
AT3G14050.1	709
AT3G14060.1	125
AT3G14067.1	777
AT3G14070.1	643
AT3G14075.1	642
AT3G14075.2	642
AT3G14075.3	642
AT3G14080.1	128
AT3G14080.2	128
AT3G14080.3	98
AT3G14080.4	118
AT3G14090.1	623
AT3G14100.1	427
AT3G14110.1	316
AT3G14110.2	232
AT3G14110.3	317
AT3G14120.1	1101
AT3G14120.2	1077
AT3G14120.3	1098
AT3G14130.1	363
AT3G14130.2	255
AT3G14130.3	363
AT3G14130.4	319
AT3G14140.1	473
AT3G14150.1	363
AT3G14150.2	363
AT3G14150.3	277
AT3G14150.4	277
AT3G14150.5	255
AT3G14150.6	277
AT3G14150.7	255
AT3G14160.1	455
AT3G14170.1	505
AT3G14170.2	506
AT3G14172.1	1270
AT3G14172.2	1262
AT3G14172.3	1232
AT3G14180.1	443
AT3G14190.1	193
AT3G14190.2	193
AT3G14200.1	230
AT3G14205.1	808
AT3G14205.2	633
AT3G14210.1	392
AT3G14210.2	264
AT3G14220.1	363
AT3G14225.1	377
AT3G14225.2	373
AT3G14230.1	379
AT3G14230.2	375
AT3G14230.3	374
AT3G14240.1	775
AT3G14250.1	303
AT3G14260.1	230
AT3G14270.1	1791
AT3G14270.2	1791
AT3G14280.1	141
AT3G14290.1	237
AT3G14300.1	968
AT3G14310.1	592
AT3G14320.1	204
AT3G14330.1	710
AT3G14340.1	87
AT3G14350.1	717
AT3G14350.2	680
AT3G14350.3	689
AT3G14360.1	518
AT3G14362.1	48
AT3G14370.1	480
AT3G14380.1	178
AT3G14390.1	484
AT3G14395.1	75
AT3G14400.1	661
AT3G14410.1	340
AT3G14415.1	367
AT3G14415.2	373
AT3G14415.3	367
AT3G14420.1	367
AT3G14420.2	367
AT3G14420.3	367
AT3G14420.4	348
AT3G14420.5	360
AT3G14420.6	366
AT3G14430.1	76
AT3G14440.1	599
AT3G14450.1	327
AT3G14452.1	38
AT3G14460.1	1424
AT3G14463.1	103
AT3G14463.2	72
AT3G14467.1	63
AT3G14470.1	1054
AT3G14470.2	1054
AT3G14480.1	175
AT3G14490.1	601
AT3G14510.1	284
AT3G14520.1	605
AT3G14530.1	360
AT3G14540.1	602
AT3G14540.2	508
AT3G14550.1	360
AT3G14550.2	360
AT3G14550.3	360
AT3G14560.1	154
AT3G14570.1	1976
AT3G14570.2	1950
AT3G14570.3	1960
AT3G14580.1	405
AT3G14590.1	692
AT3G14590.2	737
AT3G14590.3	706
AT3G14590.4	649
AT3G14590.5	651
AT3G14595.1	132
AT3G14600.1	178
AT3G14610.1	512
AT3G14620.1	515
AT3G14630.1	508
AT3G14630.2	563
AT3G14640.1	514
AT3G14640.2	536
AT3G14650.1	512
AT3G14660.1	512
AT3G14660.2	366
AT3G14660.3	393
AT3G14670.1	232
AT3G14670.2	231
AT3G14670.3	237
AT3G14680.1	512
AT3G14690.1	512
AT3G14690.2	547
AT3G14700.1	204
AT3G14700.2	204
AT3G14710.1	442
AT3G14720.1	598
AT3G14720.2	425
AT3G14720.3	425
AT3G14730.1	653
AT3G14740.1	341
AT3G14740.2	343
AT3G14750.1	331
AT3G14760.1	168
AT3G14770.1	236
AT3G14780.1	347
AT3G14790.1	664
AT3G14790.2	667
AT3G14810.1	881
AT3G14810.2	846
AT3G14820.1	351
AT3G14830.1	476
AT3G14830.2	476
AT3G14830.3	476
AT3G14830.4	476
AT3G14840.1	112
AT3G14840.2	1020
AT3G14850.1	253
AT3G14850.2	356
AT3G14860.1	492
AT3G14860.2	493
AT3G14870.1	475
AT3G14870.2	471
AT3G14870.3	472
AT3G14870.4	471
AT3G14870.5	471
AT3G14880.1	244
AT3G14880.2	237
AT3G14890.1	694
AT3G14890.2	684
AT3G14900.1	611
AT3G14910.1	455
AT3G14920.1	609
AT3G14930.1	418
AT3G14930.2	418
AT3G14930.3	341
AT3G14940.1	968
AT3G14940.2	968
AT3G14950.1	730
AT3G14960.1	343
AT3G14970.1	220
AT3G14980.1	1189
AT3G14980.2	1189
AT3G14980.3	1048
AT3G14980.4	935
AT3G14980.5	1144
AT3G14980.6	1189
AT3G14981.1	72
AT3G14990.1	392
AT3G14990.2	369
AT3G14990.3	369
AT3G15000.1	395
AT3G15010.1	404
AT3G15010.2	404
AT3G15020.1	341
AT3G15020.2	316
AT3G15030.1	420
AT3G15030.2	420
AT3G15030.3	420
AT3G15030.4	420
AT3G15040.1	243
AT3G15050.1	259
AT3G15060.1	217
AT3G15070.1	486
AT3G15070.2	486
AT3G15080.1	275
AT3G15090.1	366
AT3G15095.1	684
AT3G15095.2	552
AT3G15095.3	406
AT3G15110.1	266
AT3G15111.1	38
AT3G15115.1	339
AT3G15120.1	1954
AT3G15120.2	1964
AT3G15130.1	689
AT3G15140.1	337
AT3G15140.2	277
AT3G15150.1	249
AT3G15160.1	562
AT3G15160.2	519
AT3G15170.1	310
AT3G15180.1	519
AT3G15180.2	551
AT3G15190.1	202
AT3G15200.1	523
AT3G15210.1	222
AT3G15220.1	690
AT3G15240.2	362
AT3G15250.1	226
AT3G15251.1	37
AT3G15260.1	289
AT3G15260.2	289
AT3G15270.1	181
AT3G15280.1	150
AT3G15290.1	294
AT3G15290.2	235
AT3G15300.1	219
AT3G15340.1	589
AT3G15340.2	469
AT3G15340.3	589
AT3G15350.1	424
AT3G15350.2	424
AT3G15351.1	165
AT3G15351.2	132
AT3G15351.3	137
AT3G15351.4	137
AT3G15351.5	165
AT3G15351.6	137
AT3G15351.7	132
AT3G15352.1	74
AT3G15352.2	75
AT3G15352.3	81
AT3G15352.4	97
AT3G15353.1	69
AT3G15353.2	67
AT3G15354.1	837
AT3G15354.2	662
AT3G15354.3	845
AT3G15354.4	595
AT3G15354.5	595
AT3G15355.1	609
AT3G15356.1	271
AT3G15357.1	143
AT3G15358.1	144
AT3G15359.1	62
AT3G15360.1	193
AT3G15370.1	252
AT3G15370.2	282
AT3G15380.1	700
AT3G15390.1	490
AT3G15390.2	299
AT3G15390.3	321
AT3G15395.1	59
AT3G15395.2	59
AT3G15395.3	59
AT3G15395.4	59
AT3G15395.5	59
AT3G15400.1	416
AT3G15400.2	398
AT3G15410.1	584
AT3G15410.2	590
AT3G15420.1	107
AT3G15430.1	488
AT3G15430.2	488
AT3G15430.3	488
AT3G15430.4	488
AT3G15430.5	488
AT3G15430.6	488
AT3G15440.1	143
AT3G15450.1	253
AT3G15450.2	208
AT3G15450.3	186
AT3G15460.1	315
AT3G15470.1	883
AT3G15480.1	175
AT3G15490.1	211
AT3G15500.1	317
AT3G15510.1	364
AT3G15518.1	106
AT3G15520.1	466
AT3G15520.2	326
AT3G15520.3	466
AT3G15520.4	366
AT3G15530.1	288
AT3G15530.2	288
AT3G15534.1	68
AT3G15540.1	197
AT3G15548.1	33
AT3G15550.1	729
AT3G15570.1	452
AT3G15578.1	60
AT3G15580.1	115
AT3G15590.1	610
AT3G15590.2	610
AT3G15604.1	54
AT3G15605.1	399
AT3G15605.2	397
AT3G15605.3	397
AT3G15605.4	481
AT3G15610.1	341
AT3G15620.1	556
AT3G15620.2	445
AT3G15630.1	107
AT3G15635.1	67
AT3G15640.1	176
AT3G15640.2	175
AT3G15650.1	255
AT3G15650.2	274
AT3G15650.3	265
AT3G15660.1	169
AT3G15660.2	169
AT3G15670.1	225
AT3G15680.1	164
AT3G15680.2	164
AT3G15690.1	247
AT3G15690.2	263
AT3G15690.3	249
AT3G15700.1	379
AT3G15700.2	375
AT3G15710.1	180
AT3G15720.1	456
AT3G15720.2	452
AT3G15720.3	455
AT3G15720.4	392
AT3G15730.1	810
AT3G15740.1	224
AT3G15750.1	199
AT3G15750.2	186
AT3G15750.3	152
AT3G15760.1	135
AT3G15770.1	162
AT3G15770.2	161
AT3G15780.1	117
AT3G15790.1	254
AT3G15790.2	254
AT3G15790.3	254
AT3G15800.1	399
AT3G15810.1	220
AT3G15820.1	301
AT3G15830.1	296
AT3G15840.1	268
AT3G15840.2	265
AT3G15840.3	268
AT3G15840.4	214
AT3G15840.5	248
AT3G15850.1	371
AT3G15860.1	170
AT3G15870.1	361
AT3G15880.1	1135
AT3G15880.2	1137
AT3G15880.3	1125
AT3G15880.4	1135
AT3G15890.1	361
AT3G15900.1	141
AT3G15909.1	45
AT3G15910.1	307
AT3G15920.1	755
AT3G15930.1	687
AT3G15940.1	697
AT3G15940.2	697
AT3G15950.1	772
AT3G15950.2	734
AT3G15950.3	625
AT3G15950.4	618
AT3G15950.5	580
AT3G15960.1	490
AT3G15970.1	465
AT3G15970.2	465
AT3G15980.1	909
AT3G15980.2	918
AT3G15980.3	918
AT3G15980.4	918
AT3G15980.5	930
AT3G15980.6	918
AT3G15980.7	914
AT3G15990.1	653
AT3G16000.1	726
AT3G16010.1	642
AT3G16020.1	98
AT3G16020.2	71
AT3G16020.3	71
AT3G16030.1	850
AT3G16030.2	727
AT3G16030.3	641
AT3G16030.4	714
AT3G16030.5	641
AT3G16030.6	871
AT3G16030.7	744
AT3G16030.8	641
AT3G16040.1	64
AT3G16050.1	314
AT3G16060.1	684
AT3G16070.1	150
AT3G16080.1	95
AT3G16080.2	79
AT3G16090.1	492
AT3G16100.1	206
AT3G16110.1	534
AT3G16117.1	55
AT3G16120.1	93
AT3G16120.2	93
AT3G16130.1	538
AT3G16140.1	145
AT3G16150.1	325
AT3G16160.1	368
AT3G16170.1	608
AT3G16175.1	157
AT3G16180.1	591
AT3G16190.1	196
AT3G16200.1	456
AT3G16210.1	360
AT3G16220.1	257
AT3G16220.2	199
AT3G16230.1	449
AT3G16230.10	449
AT3G16230.11	379
AT3G16230.12	409
AT3G16230.13	325
AT3G16230.2	449
AT3G16230.3	409
AT3G16230.4	372
AT3G16230.5	379
AT3G16230.6	372
AT3G16230.7	372
AT3G16230.8	379
AT3G16230.9	372
AT3G16240.1	250
AT3G16250.1	204
AT3G16260.1	942
AT3G16260.2	843
AT3G16260.3	805
AT3G16270.1	690
AT3G16270.2	690
AT3G16270.3	690
AT3G16280.1	236
AT3G16280.2	254
AT3G16290.1	876
AT3G16300.1	212
AT3G16310.1	329
AT3G16320.1	728
AT3G16320.2	717
AT3G16320.3	542
AT3G16320.4	553
AT3G16330.1	205
AT3G16340.1	1416
AT3G16340.2	1411
AT3G16350.1	387
AT3G16360.1	127
AT3G16360.2	145
AT3G16370.1	353
AT3G16380.1	537
AT3G16390.1	467
AT3G16390.2	467
AT3G16400.1	470
AT3G16400.2	470
AT3G16410.1	619
AT3G16420.1	298
AT3G16420.2	298
AT3G16420.3	298
AT3G16430.1	296
AT3G16430.2	296
AT3G16432.1	61
AT3G16440.1	300
AT3G16440.2	323
AT3G16450.1	300
AT3G16450.2	300
AT3G16450.3	300
AT3G16460.1	705
AT3G16460.2	705
AT3G16470.1	451
AT3G16470.2	297
AT3G16470.3	297
AT3G16470.4	297
AT3G16480.1	499
AT3G16490.1	389
AT3G16500.1	269
AT3G16500.2	266
AT3G16510.1	360
AT3G16520.1	451
AT3G16520.2	446
AT3G16520.3	462
AT3G16525.1	36
AT3G16530.1	276
AT3G16540.1	560
AT3G16550.1	499
AT3G16555.1	349
AT3G16560.1	493
AT3G16560.2	493
AT3G16560.3	457
AT3G16560.4	493
AT3G16565.1	253
AT3G16565.2	256
AT3G16565.3	289
AT3G16565.4	213
AT3G16565.5	246
AT3G16565.6	256
AT3G16570.1	138
AT3G16570.2	138
AT3G16570.3	138
AT3G16580.1	382
AT3G16590.1	374
AT3G16600.1	638
AT3G16610.1	654
AT3G16620.1	1089
AT3G16630.1	794
AT3G16630.2	794
AT3G16640.1	168
AT3G16650.1	479
AT3G16660.1	180
AT3G16660.2	211
AT3G16670.1	154
AT3G16680.1	87
AT3G16690.1	230
AT3G16690.2	196
AT3G16690.3	265
AT3G16700.1	224
AT3G16700.2	170
AT3G16700.3	131
AT3G16700.4	131
AT3G16710.1	507
AT3G16710.2	449
AT3G16712.1	71
AT3G16720.1	304
AT3G16730.1	683
AT3G16740.1	391
AT3G16750.1	194
AT3G16750.2	194
AT3G16760.1	475
AT3G16760.2	456
AT3G16770.1	248
AT3G16780.1	209
AT3G16785.1	1096
AT3G16785.2	1034
AT3G16785.3	1034
AT3G16785.4	1139
AT3G16785.5	990
AT3G16785.6	990
AT3G16800.1	351
AT3G16800.2	351
AT3G16800.3	351
AT3G16800.4	256
AT3G16800.5	237
AT3G16800.6	256
AT3G16810.1	641
AT3G16820.1	313
AT3G16830.1	1131
AT3G16840.1	826
AT3G16840.2	827
AT3G16850.1	455
AT3G16857.1	669
AT3G16857.2	690
AT3G16857.3	620
AT3G16860.1	653
AT3G16870.1	190
AT3G16880.1	365
AT3G16890.1	659
AT3G16890.2	530
AT3G16895.1	83
AT3G16900.1	185
AT3G16910.1	569
AT3G16920.1	333
AT3G16920.2	357
AT3G16930.1	69
AT3G16940.1	845
AT3G16940.2	739
AT3G16940.3	818
AT3G16950.1	570
AT3G16950.2	623
AT3G16960.1	114
AT3G16970.1	140
AT3G16980.1	114
AT3G16990.1	221
AT3G17000.1	309
AT3G17010.1	302
AT3G17020.1	163
AT3G17020.2	116
AT3G17030.1	668
AT3G17040.1	652
AT3G17040.2	618
AT3G17040.3	457
AT3G17040.4	437
AT3G17060.1	344
AT3G17070.1	339
AT3G17070.2	276
AT3G17080.1	134
AT3G17090.1	384
AT3G17090.2	316
AT3G17100.1	230
AT3G17100.2	230
AT3G17120.1	219
AT3G17120.2	219
AT3G17120.3	219
AT3G17120.4	219
AT3G17120.5	219
AT3G17130.1	183
AT3G17140.1	112
AT3G17150.1	184
AT3G17152.1	175
AT3G17155.1	80
AT3G17160.1	165
AT3G17170.1	314
AT3G17180.1	478
AT3G17180.2	437
AT3G17190.1	126
AT3G17190.2	120
AT3G17205.1	1029
AT3G17205.2	1015
