gene_id	seqlen
LOC_Os03g17280.1	354
LOC_Os03g57170.1	352
LOC_Os03g57170.3	352
LOC_Os03g57170.2	352
LOC_Os03g25554.1	73
LOC_Os03g57110.1	758
LOC_Os03g57110.2	758
LOC_Os03g29490.1	129
LOC_Os03g35570.1	643
LOC_Os03g30160.1	298
LOC_Os03g52960.1	213
LOC_Os03g09080.1	367
LOC_Os03g05560.1	312
LOC_Os03g03610.3	1908
LOC_Os03g03610.2	1908
LOC_Os03g03610.1	1908
LOC_Os03g31180.1	740
LOC_Os03g31180.2	424
LOC_Os03g31180.3	226
LOC_Os03g37730.1	55
LOC_Os03g25250.1	450
LOC_Os03g60560.1	171
LOC_Os03g44710.2	187
LOC_Os03g44710.1	187
LOC_Os03g44710.3	123
LOC_Os03g26910.1	375
LOC_Os03g04590.1	141
LOC_Os03g04590.2	105
LOC_Os03g04590.3	105
LOC_Os03g01915.1	97
LOC_Os03g62750.1	511
LOC_Os03g62750.4	490
LOC_Os03g62750.3	373
LOC_Os03g62750.2	356
LOC_Os03g24680.1	564
LOC_Os03g04820.1	264
LOC_Os03g56730.2	104
LOC_Os03g56730.1	104
LOC_Os03g15020.1	957
LOC_Os03g15020.2	797
LOC_Os03g15020.3	703
LOC_Os03g62880.1	203
LOC_Os03g59210.1	65
LOC_Os03g62430.1	972
LOC_Os03g57160.1	944
LOC_Os03g14630.1	129
LOC_Os03g30620.1	315
LOC_Os03g31310.3	248
LOC_Os03g31310.2	248
LOC_Os03g31310.4	248
LOC_Os03g31310.5	248
LOC_Os03g31310.1	248
LOC_Os03g16770.1	177
LOC_Os03g03540.1	367
LOC_Os03g29350.1	752
LOC_Os03g29350.2	681
LOC_Os03g29350.4	478
LOC_Os03g26660.1	83
LOC_Os03g25440.1	194
LOC_Os03g21770.1	398
LOC_Os03g05690.1	667
LOC_Os03g30080.1	1054
LOC_Os03g06920.1	1198
LOC_Os03g22160.1	893
LOC_Os03g13720.1	877
LOC_Os03g19680.1	313
LOC_Os03g60260.1	419
LOC_Os03g57660.1	717
LOC_Os03g57660.2	390
LOC_Os03g57660.3	390
LOC_Os03g57660.4	249
LOC_Os03g21730.1	972
LOC_Os03g34310.1	256
LOC_Os03g34310.2	210
LOC_Os03g34310.6	182
LOC_Os03g34310.3	181
LOC_Os03g34310.4	177
LOC_Os03g34310.5	144
LOC_Os03g41932.1	51
LOC_Os03g19490.1	151
LOC_Os03g46740.1	354
LOC_Os03g46740.2	342
LOC_Os03g29920.1	227
LOC_Os03g29920.2	223
LOC_Os03g37340.1	176
LOC_Os03g56234.2	723
LOC_Os03g56234.1	723
LOC_Os03g32642.1	112
LOC_Os03g06460.1	553
LOC_Os03g41580.1	148
LOC_Os03g47574.1	71
LOC_Os03g58640.1	857
LOC_Os03g58640.2	814
LOC_Os03g55880.1	141
LOC_Os03g13550.1	319
LOC_Os03g48150.1	163
LOC_Os03g10850.1	195
LOC_Os03g10850.2	123
LOC_Os03g03890.1	391
LOC_Os03g53380.1	126
LOC_Os03g40430.1	209
LOC_Os03g24870.1	516
LOC_Os03g25480.1	519
LOC_Os03g42240.1	537
LOC_Os03g04310.1	355
LOC_Os03g04310.2	354
LOC_Os03g07910.1	352
LOC_Os03g58140.1	248
LOC_Os03g01012.1	275
LOC_Os03g31410.1	86
LOC_Os03g47720.1	442
LOC_Os03g62150.1	263
LOC_Os03g07330.1	511
LOC_Os03g05550.1	77
LOC_Os03g08500.2	333
LOC_Os03g08500.1	330
LOC_Os03g37954.1	88
LOC_Os03g02470.1	408
LOC_Os03g02470.2	298
LOC_Os03g02470.3	217
LOC_Os03g37230.1	283
LOC_Os03g29194.1	164
LOC_Os03g57870.1	355
LOC_Os03g38534.1	89
LOC_Os03g02550.1	298
LOC_Os03g36830.1	459
LOC_Os03g44290.1	376
LOC_Os03g44290.2	369
LOC_Os03g44290.3	233
LOC_Os03g56060.1	458
LOC_Os03g31910.1	679
LOC_Os03g44150.1	474
LOC_Os03g62560.1	282
LOC_Os03g36630.1	144
LOC_Os03g53350.1	489
LOC_Os03g28310.1	749
LOC_Os03g28910.1	289
LOC_Os03g59460.1	330
LOC_Os03g48720.1	119
LOC_Os03g06290.1	802
LOC_Os03g03010.1	67
LOC_Os03g22180.1	188
LOC_Os03g16450.1	470
LOC_Os03g39530.1	106
LOC_Os03g03500.1	196
LOC_Os03g35620.1	381
LOC_Os03g40710.1	433
LOC_Os03g56800.1	502
LOC_Os03g56800.2	493
LOC_Os03g03730.1	268
LOC_Os03g64370.1	641
LOC_Os03g24760.1	497
LOC_Os03g11020.1	532
LOC_Os03g55970.1	565
LOC_Os03g49450.1	51
LOC_Os03g27030.1	207
LOC_Os03g27030.2	206
LOC_Os03g27030.3	185
LOC_Os03g41200.2	278
LOC_Os03g41200.1	278
LOC_Os03g41200.6	206
LOC_Os03g41200.4	206
LOC_Os03g41200.5	206
LOC_Os03g51680.1	361
LOC_Os03g51680.2	309
LOC_Os03g31210.1	491
LOC_Os03g24040.1	302
LOC_Os03g37130.1	471
LOC_Os03g19610.1	346
LOC_Os03g17810.1	240
LOC_Os03g13640.1	197
LOC_Os03g60440.1	133
LOC_Os03g48960.1	121
LOC_Os03g14260.1	1790
LOC_Os03g14260.2	1790
LOC_Os03g19270.1	193
LOC_Os03g19270.2	184
LOC_Os03g19270.3	181
LOC_Os03g19270.4	170
LOC_Os03g12890.1	417
LOC_Os03g12890.2	416
LOC_Os03g12890.3	322
LOC_Os03g12890.4	298
LOC_Os03g12890.5	298
LOC_Os03g55830.1	684
LOC_Os03g25240.1	425
LOC_Os03g45920.1	447
LOC_Os03g09970.4	663
LOC_Os03g09970.3	663
LOC_Os03g09970.2	663
LOC_Os03g09970.1	663
LOC_Os03g04120.1	551
LOC_Os03g04470.1	252
LOC_Os03g20530.1	844
LOC_Os03g57300.1	1260
LOC_Os03g57300.2	921
LOC_Os03g53050.1	388
LOC_Os03g03750.1	92
LOC_Os03g46420.1	126
LOC_Os03g13360.1	209
LOC_Os03g45760.1	339
LOC_Os03g51530.1	117
LOC_Os03g50270.1	200
LOC_Os03g02590.2	238
LOC_Os03g02590.3	238
LOC_Os03g02590.4	238
LOC_Os03g26420.1	221
LOC_Os03g49790.1	352
LOC_Os03g11510.1	370
LOC_Os03g05040.1	939
LOC_Os03g19340.1	1627
LOC_Os03g35980.1	55
LOC_Os03g01150.1	322
LOC_Os03g01150.2	314
LOC_Os03g08190.1	134
LOC_Os03g07070.1	90
LOC_Os03g48300.1	1045
LOC_Os03g48300.3	775
LOC_Os03g17310.1	1063
LOC_Os03g12640.1	97
LOC_Os03g49570.1	380
LOC_Os03g16970.1	213
LOC_Os03g44300.1	401
LOC_Os03g44300.2	308
LOC_Os03g13830.1	811
LOC_Os03g10570.1	268
LOC_Os03g53540.1	137
LOC_Os03g42180.1	123
LOC_Os03g31300.1	979
LOC_Os03g18120.1	443
LOC_Os03g17780.1	478
LOC_Os03g03640.1	129
LOC_Os03g47320.1	693
LOC_Os03g18490.1	277
LOC_Os03g47470.1	535
LOC_Os03g55650.1	151
LOC_Os03g62270.1	517
LOC_Os03g15300.1	158
LOC_Os03g20240.1	112
LOC_Os03g55240.1	733
LOC_Os03g11770.1	337
LOC_Os03g37170.1	191
LOC_Os03g29480.1	524
LOC_Os03g30519.1	159
LOC_Os03g30519.2	159
LOC_Os03g37570.1	211
LOC_Os03g42760.1	541
LOC_Os03g19480.1	896
LOC_Os03g58590.1	673
LOC_Os03g07450.1	367
LOC_Os03g14180.1	241
LOC_Os03g04020.1	280
LOC_Os03g04020.2	240
LOC_Os03g02410.1	1073
LOC_Os03g02410.2	948
LOC_Os03g02410.3	763
LOC_Os03g07920.1	311
LOC_Os03g29960.1	678
LOC_Os03g37100.1	501
LOC_Os03g25750.1	347
LOC_Os03g62480.1	477
LOC_Os03g61470.1	151
LOC_Os03g05030.1	276
LOC_Os03g20260.1	392
LOC_Os03g22070.1	77
LOC_Os03g07220.1	1338
LOC_Os03g64050.1	267
LOC_Os03g43810.1	495
LOC_Os03g61840.1	187
LOC_Os03g11400.1	317
LOC_Os03g11400.2	289
LOC_Os03g61100.1	399
LOC_Os03g08070.1	886
LOC_Os03g08070.2	803
LOC_Os03g08070.3	613
LOC_Os03g14550.1	102
LOC_Os03g57349.1	121
LOC_Os03g52500.1	106
LOC_Os03g62780.1	380
LOC_Os03g62780.2	340
LOC_Os03g59070.1	416
LOC_Os03g36650.1	250
LOC_Os03g04050.1	532
LOC_Os03g32460.1	402
LOC_Os03g39010.1	336
LOC_Os03g41540.1	166
LOC_Os03g61550.1	261
LOC_Os03g21970.1	164
LOC_Os03g31340.1	72
LOC_Os03g31970.1	88
LOC_Os03g10210.1	240
LOC_Os03g47614.1	54
LOC_Os03g08140.1	871
LOC_Os03g08140.2	786
LOC_Os03g20570.1	184
LOC_Os03g18600.1	230
LOC_Os03g41500.1	89
LOC_Os03g52770.1	771
LOC_Os03g11190.1	401
LOC_Os03g32570.1	123
LOC_Os03g33490.1	119
LOC_Os03g02960.1	222
LOC_Os03g05280.1	211
LOC_Os03g06950.1	1580
LOC_Os03g19840.1	186
LOC_Os03g27360.1	418
LOC_Os03g55490.1	409
LOC_Os03g55490.2	224
LOC_Os03g47000.1	139
LOC_Os03g12850.1	141
LOC_Os03g49190.1	173
LOC_Os03g12510.1	170
LOC_Os03g27070.1	170
LOC_Os03g47246.1	123
LOC_Os03g25410.1	171
LOC_Os03g56944.1	162
LOC_Os03g27930.1	691
LOC_Os03g25220.1	441
LOC_Os03g10050.1	316
LOC_Os03g01420.1	398
LOC_Os03g47902.1	160
LOC_Os03g23020.1	227
LOC_Os03g41290.1	297
LOC_Os03g33380.1	301
LOC_Os03g09920.1	273
LOC_Os03g09920.2	244
LOC_Os03g44990.1	93
LOC_Os03g25940.1	503
LOC_Os03g25940.4	471
LOC_Os03g15780.1	607
LOC_Os03g15780.2	596
LOC_Os03g15780.4	515
LOC_Os03g15780.5	466
LOC_Os03g51330.1	579
LOC_Os03g25690.1	234
LOC_Os03g45619.2	502
LOC_Os03g45619.1	496
LOC_Os03g03290.1	467
LOC_Os03g30130.3	378
LOC_Os03g30130.2	361
LOC_Os03g30130.1	361
LOC_Os03g52990.1	92
LOC_Os03g20110.1	71
LOC_Os03g41390.1	239
LOC_Os03g55100.1	727
LOC_Os03g39629.1	85
LOC_Os03g56830.1	414
LOC_Os03g56830.2	308
LOC_Os03g47042.1	195
LOC_Os03g47920.1	539
LOC_Os03g41612.1	240
LOC_Os03g41612.2	183
LOC_Os03g08840.1	201
LOC_Os03g25984.1	150
LOC_Os03g29540.2	306
LOC_Os03g29540.3	306
LOC_Os03g29540.1	306
LOC_Os03g15040.1	699
LOC_Os03g15040.2	521
LOC_Os03g55380.1	311
LOC_Os03g53020.1	300
LOC_Os03g32499.1	91
LOC_Os03g62700.1	369
LOC_Os03g41120.1	112
LOC_Os03g09090.1	482
LOC_Os03g47584.1	248
LOC_Os03g55950.1	523
LOC_Os03g55950.4	523
LOC_Os03g55950.3	523
LOC_Os03g55950.2	523
LOC_Os03g17610.1	443
LOC_Os03g21390.1	112
LOC_Os03g19620.1	109
LOC_Os03g05640.1	529
LOC_Os03g48870.1	258
LOC_Os03g42130.1	353
LOC_Os03g13850.1	531
LOC_Os03g48080.1	139
LOC_Os03g07530.1	432
LOC_Os03g07530.3	432
LOC_Os03g07530.2	432
LOC_Os03g40580.1	726
LOC_Os03g57840.1	580
LOC_Os03g57840.2	463
LOC_Os03g24010.1	566
LOC_Os03g13600.2	241
LOC_Os03g13600.1	241
LOC_Os03g24240.1	326
LOC_Os03g41260.1	95
LOC_Os03g58480.1	360
LOC_Os03g58480.2	340
LOC_Os03g19510.1	283
LOC_Os03g14450.1	446
LOC_Os03g14450.2	394
LOC_Os03g03320.1	248
LOC_Os03g16730.1	311
LOC_Os03g62210.1	117
LOC_Os03g44210.2	617
LOC_Os03g44210.1	617
LOC_Os03g09310.1	515
LOC_Os03g09310.2	306
LOC_Os03g39190.1	175
LOC_Os03g52640.2	312
LOC_Os03g52640.1	312
LOC_Os03g52640.3	239
LOC_Os03g59240.1	411
LOC_Os03g36790.1	303
LOC_Os03g36790.2	261
LOC_Os03g36790.3	216
LOC_Os03g40070.1	318
LOC_Os03g60100.1	211
LOC_Os03g08710.1	126
LOC_Os03g08710.2	126
LOC_Os03g44010.2	221
LOC_Os03g44010.1	221
LOC_Os03g21000.1	280
LOC_Os03g21000.2	226
LOC_Os03g11990.3	103
LOC_Os03g11990.1	103
LOC_Os03g11990.2	103
LOC_Os03g59774.1	54
LOC_Os03g14790.1	817
LOC_Os03g60170.1	758
LOC_Os03g63320.1	257
LOC_Os03g64380.1	281
LOC_Os03g26930.1	479
LOC_Os03g57770.1	142
LOC_Os03g55310.1	145
LOC_Os03g18560.1	171
LOC_Os03g23960.1	502
LOC_Os03g61030.1	331
LOC_Os03g52870.1	490
LOC_Os03g49270.1	105
LOC_Os03g21130.1	231
LOC_Os03g44840.1	484
LOC_Os03g44840.2	468
LOC_Os03g07970.1	473
LOC_Os03g11180.1	114
LOC_Os03g01710.1	1364
LOC_Os03g59970.1	64
LOC_Os03g55680.1	192
LOC_Os03g48560.1	450
LOC_Os03g17760.1	311
LOC_Os03g55810.1	167
LOC_Os03g46650.1	381
LOC_Os03g36120.1	380
LOC_Os03g16670.1	284
LOC_Os03g08430.1	784
LOC_Os03g08430.2	783
LOC_Os03g09290.1	111
LOC_Os03g01750.1	369
LOC_Os03g01750.2	369
LOC_Os03g01750.4	351
LOC_Os03g01750.5	341
LOC_Os03g01750.7	316
LOC_Os03g01750.6	316
LOC_Os03g12414.2	470
LOC_Os03g12414.1	470
LOC_Os03g43920.1	152
LOC_Os03g64070.1	247
LOC_Os03g52284.1	113
LOC_Os03g60540.1	187
LOC_Os03g22820.1	180
LOC_Os03g50440.1	162
LOC_Os03g54114.1	164
LOC_Os03g30390.1	611
LOC_Os03g22450.1	448
LOC_Os03g27760.1	309
LOC_Os03g57740.1	173
LOC_Os03g56820.1	251
LOC_Os03g56820.2	238
LOC_Os03g56820.3	238
LOC_Os03g22190.1	1572
LOC_Os03g62539.1	329
LOC_Os03g47790.1	536
LOC_Os03g47790.3	536
LOC_Os03g52030.1	148
LOC_Os03g21270.1	1074
LOC_Os03g21270.3	568
LOC_Os03g61780.1	576
LOC_Os03g61780.2	575
LOC_Os03g25320.1	324
LOC_Os03g08440.1	306
LOC_Os03g08440.2	270
LOC_Os03g29614.1	322
LOC_Os03g61640.1	203
LOC_Os03g22350.1	361
LOC_Os03g27490.1	123
LOC_Os03g11670.1	677
LOC_Os03g56682.1	82
LOC_Os03g25650.1	418
LOC_Os03g58920.2	656
LOC_Os03g58920.1	568
LOC_Os03g55440.1	101
LOC_Os03g11420.1	522
LOC_Os03g08284.3	92
LOC_Os03g08284.1	83
LOC_Os03g08284.2	83
LOC_Os03g39220.1	277
LOC_Os03g02580.1	536
LOC_Os03g42430.1	379
LOC_Os03g56330.1	96
LOC_Os03g22730.1	569
LOC_Os03g01190.1	373
LOC_Os03g46290.1	122
LOC_Os03g63770.4	585
LOC_Os03g63770.6	585
LOC_Os03g63770.5	585
LOC_Os03g63770.3	585
LOC_Os03g63770.2	585
LOC_Os03g63770.1	585
LOC_Os03g53110.1	385
LOC_Os03g29810.1	260
LOC_Os03g41910.1	79
LOC_Os03g28100.1	366
LOC_Os03g55670.1	225
LOC_Os03g58700.1	794
LOC_Os03g42350.1	398
LOC_Os03g46790.1	266
LOC_Os03g22690.1	871
LOC_Os03g32580.1	219
LOC_Os03g32490.1	313
LOC_Os03g26120.1	105
LOC_Os03g15490.1	130
LOC_Os03g56070.1	546
LOC_Os03g12350.1	692
LOC_Os03g12350.4	692
LOC_Os03g12350.2	692
LOC_Os03g32020.1	91
LOC_Os03g21640.1	646
LOC_Os03g21640.2	646
LOC_Os03g42799.1	57
LOC_Os03g16170.1	405
LOC_Os03g16170.2	295
LOC_Os03g07410.3	96
LOC_Os03g07410.1	91
LOC_Os03g03930.1	559
LOC_Os03g03930.2	515
LOC_Os03g40400.1	295
LOC_Os03g07160.1	439
LOC_Os03g32690.1	655
LOC_Os03g03340.1	195
LOC_Os03g13750.1	130
LOC_Os03g13750.2	118
LOC_Os03g63300.1	445
LOC_Os03g50480.1	583
LOC_Os03g50480.2	506
LOC_Os03g46870.1	333
LOC_Os03g52910.1	345
LOC_Os03g14400.1	502
LOC_Os03g62388.1	665
LOC_Os03g55430.1	145
LOC_Os03g02190.1	344
LOC_Os03g02970.1	1884
LOC_Os03g04360.1	527
LOC_Os03g47530.1	361
LOC_Os03g03370.1	286
LOC_Os03g03370.2	263
LOC_Os03g39700.1	160
LOC_Os03g60419.1	68
LOC_Os03g03990.1	389
LOC_Os03g55620.1	310
LOC_Os03g55620.2	280
LOC_Os03g55620.3	280
LOC_Os03g63330.1	566
LOC_Os03g35990.1	485
LOC_Os03g40080.1	778
LOC_Os03g44810.1	340
LOC_Os03g44810.2	340
LOC_Os03g44810.3	267
LOC_Os03g44810.4	217
LOC_Os03g12020.1	264
LOC_Os03g40370.1	412
LOC_Os03g06070.1	482
LOC_Os03g06070.2	380
LOC_Os03g13210.1	336
LOC_Os03g28080.1	281
LOC_Os03g38650.1	165
LOC_Os03g64350.1	406
LOC_Os03g64350.2	303
LOC_Os03g48610.1	619
LOC_Os03g08050.1	448
LOC_Os03g48626.1	175
LOC_Os03g48626.2	175
LOC_Os03g03460.1	425
LOC_Os03g05590.1	142
LOC_Os03g31670.1	174
LOC_Os03g43960.1	79
LOC_Os03g18454.1	266
LOC_Os03g18454.2	257
LOC_Os03g27370.1	852
LOC_Os03g39960.1	221
LOC_Os03g39960.2	221
LOC_Os03g04550.1	407
LOC_Os03g63160.1	164
LOC_Os03g11140.1	861
LOC_Os03g11140.3	861
LOC_Os03g11140.2	861
LOC_Os03g11140.4	765
LOC_Os03g47230.1	54
LOC_Os03g54170.1	240
LOC_Os03g11340.1	336
LOC_Os03g60090.1	595
LOC_Os03g60090.2	574
LOC_Os03g62440.1	171
LOC_Os03g47070.1	481
LOC_Os03g47070.2	389
LOC_Os03g25090.1	86
LOC_Os03g49990.1	626
LOC_Os03g49900.1	474
LOC_Os03g18690.1	451
LOC_Os03g11580.1	980
LOC_Os03g10990.1	571
LOC_Os03g61770.1	158
LOC_Os03g53590.2	736
LOC_Os03g53590.1	736
LOC_Os03g25394.1	118
LOC_Os03g03450.1	396
LOC_Os03g03450.2	386
LOC_Os03g03220.1	728
LOC_Os03g54770.1	435
LOC_Os03g54770.2	254
LOC_Os03g54770.3	248
LOC_Os03g49290.1	82
LOC_Os03g10910.1	909
LOC_Os03g42600.1	106
LOC_Os03g42080.1	127
LOC_Os03g19650.3	502
LOC_Os03g19650.2	502
LOC_Os03g19650.1	502
LOC_Os03g19650.4	444
LOC_Os03g30030.1	505
LOC_Os03g06440.2	960
LOC_Os03g06440.1	960
LOC_Os03g57070.2	383
LOC_Os03g57070.1	383
LOC_Os03g57070.3	256
LOC_Os03g57070.4	209
LOC_Os03g45970.3	580
LOC_Os03g45970.2	580
LOC_Os03g45970.1	580
LOC_Os03g47580.1	265
LOC_Os03g16550.1	107
LOC_Os03g18430.1	593
LOC_Os03g63880.1	207
LOC_Os03g02660.1	455
LOC_Os03g12430.1	471
LOC_Os03g50850.1	508
LOC_Os03g50850.2	379
LOC_Os03g48270.1	575
LOC_Os03g39050.1	443
LOC_Os03g18410.1	380
LOC_Os03g53160.1	86
LOC_Os03g08240.1	53
LOC_Os03g51620.1	744
LOC_Os03g16660.1	130
LOC_Os03g40270.1	365
LOC_Os03g26980.1	105
LOC_Os03g15170.1	351
LOC_Os03g38359.1	55
LOC_Os03g04140.1	355
LOC_Os03g04140.2	327
LOC_Os03g09930.1	657
LOC_Os03g09930.2	402
LOC_Os03g52400.1	176
LOC_Os03g27300.1	66
LOC_Os03g52460.1	512
LOC_Os03g02280.1	198
LOC_Os03g53410.1	408
LOC_Os03g15420.1	679
LOC_Os03g04560.1	1073
LOC_Os03g21090.1	499
LOC_Os03g51990.1	552
LOC_Os03g21070.1	166
LOC_Os03g60150.1	384
LOC_Os03g60150.2	287
LOC_Os03g29280.1	116
LOC_Os03g44880.1	223
LOC_Os03g45910.1	165
LOC_Os03g33220.1	737
LOC_Os03g11410.1	534
LOC_Os03g15330.1	159
LOC_Os03g49220.1	490
LOC_Os03g49220.2	473
LOC_Os03g38680.1	122
LOC_Os03g06800.1	89
LOC_Os03g21960.1	466
LOC_Os03g13230.1	642
LOC_Os03g21520.1	425
LOC_Os03g21520.2	425
LOC_Os03g06180.1	685
LOC_Os03g15370.1	137
LOC_Os03g15370.2	101
LOC_Os03g28920.1	126
LOC_Os03g53340.2	377
LOC_Os03g53340.6	377
LOC_Os03g53340.3	377
LOC_Os03g53340.1	377
LOC_Os03g53340.4	289
LOC_Os03g53340.5	225
LOC_Os03g50390.1	1268
LOC_Os03g50390.2	686
LOC_Os03g01590.1	493
LOC_Os03g01590.2	492
LOC_Os03g37080.1	450
LOC_Os03g63074.1	1101
LOC_Os03g63074.2	1101
LOC_Os03g63074.3	521
LOC_Os03g30010.1	114
LOC_Os03g40250.1	573
LOC_Os03g25530.1	98
LOC_Os03g11710.1	351
LOC_Os03g61230.1	93
LOC_Os03g41320.1	82
LOC_Os03g55350.1	765
LOC_Os03g22570.1	869
LOC_Os03g22570.2	868
LOC_Os03g09260.1	312
LOC_Os03g35400.1	551
LOC_Os03g53910.1	375
LOC_Os03g63700.1	189
LOC_Os03g44830.1	400
LOC_Os03g44830.2	380
LOC_Os03g44830.3	325
LOC_Os03g07790.1	251
LOC_Os03g28289.1	105
LOC_Os03g31634.1	144
LOC_Os03g32790.1	192
LOC_Os03g32790.2	192
LOC_Os03g32790.3	151
LOC_Os03g13310.1	243
LOC_Os03g57360.1	149
LOC_Os03g07540.1	92
LOC_Os03g02900.1	312
LOC_Os03g11700.1	393
LOC_Os03g38150.1	143
LOC_Os03g59700.1	205
LOC_Os03g60449.1	110
LOC_Os03g48710.4	196
LOC_Os03g48710.2	178
LOC_Os03g48710.1	173
LOC_Os03g48710.3	146
LOC_Os03g48570.1	143
LOC_Os03g56974.1	258
LOC_Os03g40310.1	172
LOC_Os03g61210.1	404
LOC_Os03g61530.1	182
LOC_Os03g40060.1	214
LOC_Os03g58280.1	220
LOC_Os03g52660.1	210
LOC_Os03g43730.1	758
LOC_Os03g53930.1	168
LOC_Os03g18480.1	307
LOC_Os03g31690.1	577
LOC_Os03g13140.1	167
LOC_Os03g13140.2	123
LOC_Os03g27820.1	779
LOC_Os03g56930.1	237
LOC_Os03g48104.1	107
LOC_Os03g21750.1	245
LOC_Os03g04210.1	304
LOC_Os03g20430.1	535
LOC_Os03g49710.1	172
LOC_Os03g62600.1	224
LOC_Os03g07270.1	222
LOC_Os03g17560.1	257
LOC_Os03g57620.1	405
LOC_Os03g46310.1	233
LOC_Os03g25080.1	500
LOC_Os03g20900.1	355
LOC_Os03g24460.2	459
LOC_Os03g24460.3	409
LOC_Os03g14700.1	605
LOC_Os03g25030.1	388
LOC_Os03g10420.1	797
LOC_Os03g18930.1	74
LOC_Os03g05260.1	211
LOC_Os03g57230.1	59
LOC_Os03g09910.1	441
LOC_Os03g45230.1	194
LOC_Os03g02300.1	227
LOC_Os03g58780.1	682
LOC_Os03g58780.2	554
LOC_Os03g38689.1	211
LOC_Os03g62130.1	277
LOC_Os03g24880.1	565
LOC_Os03g41800.1	692
LOC_Os03g04220.1	320
LOC_Os03g05510.1	260
LOC_Os03g02290.1	623
LOC_Os03g02290.2	602
LOC_Os03g38540.1	319
LOC_Os03g38540.3	304
LOC_Os03g38540.2	304
LOC_Os03g58540.1	505
LOC_Os03g58540.2	501
LOC_Os03g58540.3	383
LOC_Os03g48780.1	230
LOC_Os03g06820.1	78
LOC_Os03g15110.1	70
LOC_Os03g22020.1	327
LOC_Os03g54063.3	53
LOC_Os03g54063.1	53
LOC_Os03g54063.2	53
LOC_Os03g45300.1	1067
LOC_Os03g58372.1	109
LOC_Os03g59050.1	638
LOC_Os03g07226.1	235
LOC_Os03g07226.2	235
LOC_Os03g02820.1	451
LOC_Os03g02820.2	216
LOC_Os03g17570.3	768
LOC_Os03g17570.2	768
LOC_Os03g17570.1	768
LOC_Os03g17570.4	746
LOC_Os03g17570.5	534
LOC_Os03g17570.6	474
LOC_Os03g04650.1	509
LOC_Os03g03430.1	519
LOC_Os03g05610.1	542
LOC_Os03g25370.1	340
LOC_Os03g31460.1	306
LOC_Os03g45960.1	233
LOC_Os03g49500.1	637
LOC_Os03g49500.2	637
LOC_Os03g10670.1	137
LOC_Os03g26430.1	377
LOC_Os03g25970.1	543
LOC_Os03g25970.2	543
LOC_Os03g59340.1	1074
LOC_Os03g36530.1	605
LOC_Os03g48930.1	213
LOC_Os03g49840.1	123
LOC_Os03g08390.1	574
LOC_Os03g08390.2	574
LOC_Os03g15290.1	544
LOC_Os03g58150.1	242
LOC_Os03g21780.1	546
LOC_Os03g19570.1	1086
LOC_Os03g10430.1	127
LOC_Os03g06520.1	658
LOC_Os03g06520.2	534
LOC_Os03g44870.1	257
LOC_Os03g46610.1	473
LOC_Os03g46610.2	469
LOC_Os03g43940.1	103
LOC_Os03g47280.1	144
LOC_Os03g07390.1	150
LOC_Os03g43580.1	448
LOC_Os03g50720.1	76
LOC_Os03g42870.1	104
LOC_Os03g63500.1	614
LOC_Os03g63500.2	469
LOC_Os03g42230.1	537
LOC_Os03g19720.1	174
LOC_Os03g47949.1	537
LOC_Os03g53440.1	226
LOC_Os03g51150.1	577
LOC_Os03g44690.1	263
LOC_Os03g59010.1	226
LOC_Os03g05806.1	416
LOC_Os03g09045.1	249
LOC_Os03g09220.1	599
LOC_Os03g09220.2	570
LOC_Os03g09220.3	568
LOC_Os03g09220.4	434
LOC_Os03g09220.6	432
LOC_Os03g09220.5	429
LOC_Os03g20820.1	1060
LOC_Os03g23000.1	79
LOC_Os03g09170.1	298
LOC_Os03g46770.1	163
LOC_Os03g06040.1	250
LOC_Os03g31934.1	87
LOC_Os03g18729.1	100
LOC_Os03g58110.1	394
LOC_Os03g51490.1	340
LOC_Os03g25374.1	90
LOC_Os03g56770.1	349
LOC_Os03g02730.1	257
LOC_Os03g16990.1	156
LOC_Os03g11530.1	616
LOC_Os03g10080.1	288
LOC_Os03g10080.3	253
LOC_Os03g10080.4	250
LOC_Os03g10080.5	250
LOC_Os03g43050.1	242
LOC_Os03g13480.1	262
LOC_Os03g15710.1	428
LOC_Os03g42290.1	350
LOC_Os03g06890.1	729
LOC_Os03g37960.1	85
LOC_Os03g05750.1	349
LOC_Os03g57240.1	302
LOC_Os03g22680.1	261
LOC_Os03g22680.2	184
LOC_Os03g18260.1	259
LOC_Os03g09870.1	204
LOC_Os03g53740.1	172
LOC_Os03g17790.1	55
LOC_Os03g29680.1	115
LOC_Os03g59160.1	263
LOC_Os03g55704.1	1060
LOC_Os03g40880.1	558
LOC_Os03g47910.1	254
LOC_Os03g06610.1	123
LOC_Os03g22790.1	525
LOC_Os03g20180.2	710
LOC_Os03g20180.1	710
LOC_Os03g60930.1	886
LOC_Os03g03660.1	565
LOC_Os03g03660.3	543
LOC_Os03g03660.4	543
LOC_Os03g03660.2	543
LOC_Os03g42334.1	179
LOC_Os03g47016.1	156
LOC_Os03g61460.1	190
LOC_Os03g44440.1	712
LOC_Os03g02240.1	726
LOC_Os03g35380.1	1029
LOC_Os03g10520.1	389
LOC_Os03g41064.1	177
LOC_Os03g05680.1	354
LOC_Os03g06030.1	85
LOC_Os03g04430.1	400
LOC_Os03g04430.2	320
LOC_Os03g04430.3	285
LOC_Os03g17910.1	123
LOC_Os03g60000.1	421
LOC_Os03g59250.1	211
